imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,non-us,worlwide_gross_income_ccy,worlwide_gross_income_value
tt0077534,Pornorella,Fairy Tales,1978,1978-08-01,"Adventure, Comedy, Fantasy",76,USA,English,Harry Hurwitz,"Frank Ray Perilli, Franne Schacht",Charles Band Productions,"Don Sparks, Sy Richardson, Irwin Corey, Robert Harris, Simmy Bow, Robert Staats, Martha Reeves, Brenda Fogarty, Frank Ray Perilli, Angelo Rossitto, Bob Leslie, Jeff Doucette, Lindsay Freeman, Nai Bonet, Angela Aames","On his twenty-first birthday, the Prince goes on a quest that takes him across the land searching for the one woman that gets him sexually excited, Princess Sleeping Beauty.",5.0,624,,,,,14.0,16.0,0,,
tt8620646,An Affair to Die For,An Affair to Die For,2019,2019-11-01,"Horror, Thriller",82,"Spain, Italy",English,Víctor García,Elliott San,Illogic Srl,"Claire Forlani, Amy Dincuff, Nathan Cooper, Titus Welliver, Jake Abel, Derek Morse, Terry Randall, Melina Matthews","A secret rendezvous. A man cheats on his wife. A woman cheats on her husband. And then everything goes bad, quickly.",4.7,1517,,,,,46.0,8.0,1,,
tt0107683,Venice Express,Night Train to Venice,1993,1996-07-19,"Mystery, Thriller",98,Germany,English,Carlo U. Quinterio,"Leo Tichat, Toni Hirtreiter",Take Munich Filmproduction,"Hugh Grant, Tahnee Welch, Malcolm McDowell, Kristina Söderbaum, Rachel Rice, Evelyn Opela, Samy Langs, Murphy McLaren, Robinson Reichel, Ralph Herforth, Burkhard Kosminski, Matthias Kosminski, Renee Kuenzel, David Kehoe, Roland Astor","The Orient Express, on it's night trip from Munich to Venice, is full because of the beginning of the carnival in Venice. Between the passengers are a journalist, an actress and her ...",2.2,887,,,,,44.0,4.0,1,,
tt0104267,Impatto finale,Final Impact,1992,1992-02-07,"Action, Drama",99,USA,English,"Joseph Merhi, Stephen Smoke",Stephen Smoke,PM Entertainment Group,"Lorenzo Lamas, Kathleen Kinmont, Michael Worth, Jeff Langton, Frank Rivera, Mike Toney, Mimi Lesseos, Kathrin Middleton, Chuck Hull, James M. Williams, Michelle Grassnick, Erika Nann, Antoinette Steen, Kevin McCaulley, Glenn T. Rabago","Nick, former world champion in kick boxing, discovers Danny, who just became light heavy-weight champion of Ohio. Danny is very ambitious to become world champion, so Nick offers to train ...",4.7,495,,,,,14.0,12.0,0,,
tt0091113,Ginger e Fred,Ginger e Fred,1986,1986-01-22,"Comedy, Drama",125,"Italy, France, West Germany","Italian, English",Federico Fellini,"Federico Fellini, Tonino Guerra",Produzioni Europee Associate (PEA),"Giulietta Masina, Marcello Mastroianni, Franco Fabrizi, Friedrich von Ledebur, Augusto Poderosi, Martin Maria Blau, Jacques Henri Lartigue, Totò Mignone, Ezio Marano, Antoine Saint-John, Friedrich von Thun, Antonino Iuorio, Barbara Scoppa, Elisabetta Flumeri, Salvatore Billa",Amelia and Pippo are reunited after several decades to perform their old music-hall act on a TV variety show.,7.3,4634,,$ 837623,$ 837623,,19.0,21.0,1,$,837623.0
tt1533053,Is It Just Me?,Is It Just Me?,2010,2010-01-01,"Comedy, Romance",93,USA,English,J.C. Calciano,J.C. Calciano,Cinema 175,"Nicholas Downs, David Loren, Adam Huss, Michelle Laurent, Michael Donahue, Bob Rumnock, Bruce Gray, Christopher King, Keith Roenke, Christopher Tisa, Brian Schulze, Bryce Blais, Jed Bernard, Brody Kramer, Michael Hennessy","A socially shunned columnist finds his romantic match online, but messaging under the wrong account causes his sleazy roommate's picture to be forwarded, creating an identity mix-up.",6.2,2761,,,,,23.0,6.0,0,,
tt6594842,Gunturodu,Gunturodu,2017,2017-03-03,"Action, Comedy",142,India,Telugu,S.K. Satya,S.K. Satya,Claps & Whistles Entertainments,"Pragya Jaiswal, Srinivasa Rao Kota, Manoj Kumar Manchu, Rajendra Prasad, Praveen, Pruthvi, Sampath Raj, Rao Ramesh, Satya, Shakalaka Shankar, Kaasi Viswanath",A man and woman meet in college and are on their way to a lifetime of happiness when their plans get hijacked.,6.3,696,,,,,,,1,,
tt1486834,What If,The F Word,2013,2014-08-20,"Comedy, Romance",98,"Canada, Ireland",English,Michael Dowse,"Elan Mastai, T.J. Dawe",No Trace Camping,"Daniel Radcliffe, Zoe Kazan, Megan Park, Adam Driver, Mackenzie Davis, Rafe Spall, Lucius Hoyos, Jemima Rooper, Tommie-Amber Pirie, Meghan Heffern, Jonathan Cherry, Rebecca Northan, Jordan Hayes, Oona Chaplin, Adam Fergus","Wallace, who is burned out from a string of failed relationships, forms an instant bond with Chantry, who lives with her longtime boyfriend. Together, they puzzle out what it means if your best friend is also the love of your life.",6.8,69221,$ 11000000,$ 3493000,$ 8526288,59.0,132.0,166.0,1,$,8526288.0
tt0166794,In fuga per cambiare,The Sea Change,1998,1998-01-01,"Comedy, Romance",88,"UK, Spain",English,Michael Bray,"Michael Bray, Billy Hurman",Sociedad General de Derechos Audiovisuales (SOGEDASA),"Maryam d'Abo, Sean Chapman, Ray Winstone, Andrée Bernard, Germán Montaner, Amparo Moreno, Graham Crowden, Jerome Willis, Vivien Heilbron, Stefan Bednarczyk, Bruce Purchase, Michael Packer, Emma Komlosy, Ben Shaw, Elizabeth Steele",An uptight over-worked banker is thrown together with a relaxed working class man when their plane from Barcelona is delayed.,4.9,186,,,,,8.0,,1,,
tt0038574,Grandi speranze,Great Expectations,1946,1947-05-03,"Adventure, Drama, Mystery",118,UK,English,David Lean,"Charles Dickens, David Lean",Cineguild,"John Mills, Tony Wager, Valerie Hobson, Jean Simmons, Bernard Miles, Francis L. Sullivan, Finlay Currie, Martita Hunt, Alec Guinness, Ivor Barnard, Freda Jackson, Eileen Erskine, George Hayes, Hay Petrie, John Forrest",A humble orphan suddenly becomes a gentleman with the help of an unknown benefactor.,7.8,21540,GBP 350000,,$ 19329,90.0,110.0,62.0,1,$,19329.0
tt1363477,Nama-natsu,Nama-natsu,2005,2005-01-28,"Comedy, Drama",57,Japan,Japanese,Keisuke Yoshida,Keisuke Yoshida,Powercat Entertainment,"Sora Aoi, Yutaka Mishima, Nahoko Amahisa, Ayako Hirai, Megumi Hirano, Tomisaburô Horikoshi, Kayo Mishima, Atsushi Mizuno, Akihiko Murata, Ryô Narukami, Ayumi Sakamoto, Masaya Takahashi, Chika Uchida, Satoshi Wada","A middle-aged businessman has become unhealthily obsessed with a schoolgirl with whom he shares his daily commute. When he tries to make a direct connection with her, it creates dire complications.",5.3,131,,,,,3.0,3.0,1,,
tt0071524,Prima pagina,The Front Page,1974,1975-03-29,"Comedy, Drama, Romance",105,USA,English,Billy Wilder,"Ben Hecht, Charles MacArthur",Universal Pictures,"Jack Lemmon, Walter Matthau, Susan Sarandon, Vincent Gardenia, David Wayne, Allen Garfield, Austin Pendleton, Charles Durning, Herb Edelman, Martin Gabel, Harold Gould, Cliff Osmond, Dick O'Neill, Jon Korkes, Lou Frizzell","As a tabloid newspaper editor tries to prevent his top reporter from retiring, an escaped death row convict shows up at the office trying to convey his innocence.",7.3,12058,$ 4000000,,,62.0,56.0,50.0,0,,
tt0246262,Swayam Krushi,Swayam Krushi,1987,1987-09-03,Drama,164,India,Telugu,K. Viswanath,"Jandhyala, K. Viswanath",Poornodaya Movie Creations,"Chiranjeevi, Vijayshanti, Sumalatha, Arjun, Charan Raj, Sarvadaman D. Banerjee, J.V. Somayajulu, Brahmanandam, M.V.S. Harnatha Rao, Narayana P.L.",Story of a cobbler who believes in hard work and righteousness.. This movie is about respecting the importance of manual labor.,8.3,446,,,,,1.0,1.0,1,,
tt0043565,Le rane del mare,The Frogmen,1951,1951-09-08,"Adventure, Drama, War",96,USA,English,Lloyd Bacon,"John Tucker Battle, Oscar Millard",Twentieth Century Fox,"Richard Widmark, Dana Andrews, Gary Merrill, Jeffrey Hunter, Warren Stevens, Robert Wagner, Harvey Lembeck, Robert Rockwell, Henry Slate","The new commander of a Navy Underwater Demolition Team--nicknamed ""Frogmen""--must earn the respect of the men in his unit, who are still grieving over the death of their former commander and resentful of the new one.",6.5,1043,,,,,22.0,11.0,0,,
tt6074820,Stray,Stray,2018,2018-10-04,Drama,104,New Zealand,English,Dustin Feneley,Dustin Feneley,Long Road Films,"Kieran Charnock, Arta Dobroshi, Luciane Buchanan, Joel Fili, Sez Niederer, Gerard Murphy, Ian Rae, Ethel Gray, Brent Cowles, Stephanie Arrowsmith, Andrew Hedley, Ross Harper, Tina Cleary, Mia Blake, Isla Chapman","In a cold and remote landscape, two strangers struggle to repair their broken pasts.",6.2,218,,,$ 81688,,6.0,15.0,1,$,81688.0
tt4588874,Inkarnacija,Inkarnacija,2016,2016-12-07,"Action, Mystery, Thriller",82,Serbia,Serbian,Filip Kovacevic,"Filip Kovacevic, Masa Senicic",Void Pictures,"Stojan Djordjevic, Dacha Vidosavljevic, Sten Zendor, Dejan Cicmilovic, Tihomir Stanic, Zarko Stepanov, Arsenije Arsic, Lazar Djukic, Vidan Dojcinovic, Amet Huseinovski, Slavisa Ivanovic, Dimitrije Jovanovic, Marko Kizic, Kristina Kojic, Tara Lazarevic","A man wakes up in a square of an unknown city again and again, after each failed attempt to escape four masked assassins. Through the never ending chase, he tries to recover his identity, and find out who set him up.",4.8,316,$ 500000,,,,3.0,21.0,1,,
tt6151714,Plateia Amerikis,Plateia Amerikis,2016,2017-03-23,Drama,86,"Greece, UK, Germany","Greek, English, Arabic",Yannis Sakaridis,"Vangelis Mourikis, Yannis Sakaridis",Ilioupolis Films,"Yannis Stankoglou, Makis Papadimitriou, Vassilis Koukalani, Ksenia Dania, Sultan Amir, Rea Pediaditaki, Themis Bazaka, Errikos Litsis, Dorothea Howlader, Kostas Kourtidis, Nikkos J. Frangos, Nikos Mylonas, Petros Santovito, Alexandros Logothetis, Achilleas Kyriakidis","Tattoo artist Billy and unemployed Nakos are best friends from Athens. Old bachelor Nakos is a racist, obsessed with the victim mentality, and he rages at Greece's increasing immigrant ...",6.5,1012,,,$ 31703,,4.0,11.0,1,$,31703.0
tt1651065,Don't Go in the Woods,Don't Go in the Woods,2010,2010-04-16,"Horror, Musical",83,USA,English,Vincent D'Onofrio,"Sam Bisbee, Vincent D'Onofrio",BrooklynHazelhurst Inc.,"Cassandra Lee Walker, Bo Boddie, Eric Bogosian, Gwynn Galitzer, Jorgen Jorgensen, Tim Lajcik, Soomin Lee, Kate O'Malley, Matt Sbeglia, Casey Smith, Nick Thorp, Ali Tobia","A young band heads to the woods in order to focus on writing new songs. Hoping to emerge with new music that will score them their big break, they instead find themselves in the middle of a nightmare beyond comprehension.",2.7,986,,,,29.0,46.0,31.0,0,,
tt0246438,Auf Herz und Nieren,Auf Herz und Nieren,2001,2002-08-29,"Action, Comedy",95,Germany,"German, Italian","Thomas Jahn, Til Schweiger",Jürg Brändli,Mr. Brown Entertainment,"Steffen Wink, Niels-Bruno Schmidt, Martin Glade, Thierry van Werveke, Udo Kier, Jochen Nickel, Burt Reynolds, Huub Stapel, Xavier Naidoo, Axel Schulz, Mavie Hörbiger, Mark Kuhn, Volker Lechtenbrink, Samuel Finzi, Gode Benedix",Four buddies and wannabee crooks fails a drug deal. The drug lord is not pleased. He gives them five days to raise the lost money.,5.1,248,DEM 6100000,,$ 199100,,2.0,8.0,1,$,199100.0
tt6892340,Sono tornato,Sono tornato,2018,2018-02-01,"Comedy, Drama",100,Italy,Italian,Luca Miniero,"Nicola Guaglianone, Luca Miniero",Indiana Production,"Massimo Popolizio, Frank Matano, Stefania Rocca, Gioele Dix, Eleonora Belcamino, Ariella Reggio, Massimo De Lorenzo, Giancarlo Ratti, Guglielmo Favilla, Luca Avagliano, Daniela Airoldi, Piera Russo, Elena Staropoli, Marta Bulgherini, Danilo Sarappa","Mussolini reappears in Rome 72 years after his death, finding a Country still full of problems like racism and hate for politicians. Misguised for an actor, he sides with a young filmmaker and starts traveling along Italy to reconquer it.",6.2,1164,,,$ 2801573,,3.0,13.0,1,$,2801573.0
tt0108405,Tsuki wa dotchi ni dete iru,Tsuki wa dotchi ni dete iru,1993,1993-11-06,Comedy,109,Japan,"Japanese, Filipino",Yôichi Sai,"Wui-Sin Chong, Yôichi Sai",Cine Qua Non Films,"Gorô Kishitani, Ruby Moreno, Moeko Ezawa, Masato Furuoya, Yoshiki Arizono, Ken'ichi Endô, Masato Hagiwara, Akio Kaneda, Kumija Kim, Sujin Kim, Tatsuya Kimura, Jun Kunimura, Akaji Maro, Chin Naitô, Shigemitsu Ogi",Story of everyday life and romance of a taxi driver who is a Korean resident in Japan.,6.8,116,,,$ 6616,,2.0,1.0,1,$,6616.0
tt3920648,Megha,Megha,2014,2014-08-29,"Romance, Thriller",157,India,Tamil,Karthick Rishi,Karthick Rishi,GB Studio,"Ashwin Kakumanu, Srushti Dange, Angana Roy, V. Jayaprakash, Vijayakumar, Y.G. Mahendran, Aadukalam Naren, Ravi Prakash, Meera Krishna, Nithya, Munishkanth",Forensic officer Mugilan falls in love with Megha. But she disappears around the same time as when Mugilan discovers incriminating evidence against a corrupt police officer who is up for a promotion.,5.5,102,,,,,,5.0,1,,
tt0055753,Gli anni ruggenti,Gli anni ruggenti,1962,1962-04-21,Comedy,106,Italy,Italian,Luigi Zampa,"Sergio Amidei, Vincenzo Talarico",Incei Film,"Nino Manfredi, Gino Cervi, Michèle Mercier, Gastone Moschin, Angela Luce, Rosalia Maggio, Linda Sini, Carla Calò, Mara Maiello, Antonietta Esposito, Gino Brillante, Giuseppe Ianigro, Gaetano Morino, Enzo Petito, Ruggero Pignotti",The incognito visit of a fascist hierarc in a tiny country town shakes deeply the ruling class and their lack of integrity.,7.2,333,,,,,4.0,7.0,1,,
tt9109492,American Woman,American Woman,2019,2020-06-30,Drama,85,"USA, Canada",English,Semi Chellas,"Semi Chellas, Susan Choi",AW Canada Films,"Hong Chau, Ellen Burstyn, David Cubitt, Sarah Gadon, John Gallagher Jr., Matt Gordon, Dylan House, Lola Kirke, Jordan Pettle, Alicia Richardson, David Tompa, Dru Viergever, Richard Walters","Inspired by the headline-dominating kidnapping of heiress Patty Hearst in 1974, this atmospheric drama is a fictionalized re-imagining of her time in hiding, from the perspective of Jenny, a political activist assigned to take care of her.",4.8,120,,,,49.0,3.0,7.0,1,,
tt0128214,"First Love, Last Rites","First Love, Last Rites",1997,1998-08-07,"Drama, Romance",94,USA,English,Jesse Peretz,"Ian McEwan, David Ryan",Forensic Films,"Natasha Gregson Wagner, Giovanni Ribisi, Robert John Burke, Jeannetta Arnette, Donal Logue, Eli Marienthal, Hugh Joseph Babin, Earl S. Binnings, Howard Barker, Trang Thanh Le, L. Christian Mixon",Joey and Sissel are two misfits spending most of their time together talking or having sex. Gradually and slowly their relationships are becoming boring for them.,5.2,313,$ 300000,$ 42953,$ 42953,,16.0,15.0,0,$,42953.0
tt0040787,Silent Conflict,Silent Conflict,1948,1948-03-19,"Action, Adventure, Mystery",61,USA,English,George Archainbaud,"Charles Belden, Clarence E. Mulford",Hopalong Cassidy Productions Inc.,"William Boyd, Andy Clyde, Rand Brooks, Virginia Belmont, Earle Hodgins, James Harrison, Forbes Murray, John Butler, Herbert Rawlinson, Richard Alexander, Don Haggerty",One of Hoppy's Bar 20 ranch hands is tricked into participating in nefarious activities after being subjected to hypnosis.,7.0,112,,,,,5.0,1.0,0,,
tt0061377,L'avventuriero,L'avventuriero,1967,1967-09-08,"Adventure, Drama, History",103,Italy,"English, Italian",Terence Young,"Joseph Conrad, Jo Eisinger",Arco Film,"Anthony Quinn, Rosanna Schiaffino, Rita Hayworth, Richard Johnson, Ivo Garrani, Luciano Rossi, Anthony Dawson, Mino Doro, Giulio Marchetti, Giovanni Di Benedetto, Franco Fantasia, Franco Giornelli, Mirko Valentin, Paola Bossalino, Rita Klein",A former counterrevolutionary pirate befriends a mentally ill young woman and this in turn leads to tragedy when she falls in love with a French naval officer.,6.3,406,$ 1325000,,,,3.0,3.0,1,,
tt0035016,Il magnifico fannullone,The Magnificent Dope,1942,1942-10-21,Comedy,83,USA,English,Walter Lang,"George Seaton, Joseph Schrank",Twentieth Century Fox,"Henry Fonda, Lynn Bari, Don Ameche, Edward Everett Horton, George Barbier, Frank Orth, Roseanne Murray, Marietta Canty, Hobart Cavanaugh, Hal K. Dawson, Josephine Whittell, Arthur Loft, Paul Stanton, Claire Du Brey, William B. Davidson","Dwight Dawson, who runs an unsuccessful success school, stages a contest to find the biggest failure in the USA, for publicity value when the ""dope"" takes his course. But winner Tad Page is...",6.8,355,,,,,14.0,8.0,0,,
tt0396030,Gam gai 2,Gam gai 2,2003,2003-12-24,"Comedy, Drama",104,Hong Kong,Cantonese,Leung Chun 'Samson' Chiu,"Mark Cheung, Oi Wah Lam",Applause Pictures,"Sandra Kwan Yue Ng, Bing, Wai-Tong Bo, Man Wet Cha, Chi Shuen Chan, Erica Chan, Lai Fun Chan, Ming Yam Chan, Wai-Ling Chan, Ronald Cheng, Dicky Cheung, Jacky Cheung, Kin Hung Cheung, Sabrina Cheung, Kenny Chin",,6.4,405,,,$ 1273571,,4.0,2.0,1,$,1273571.0
tt0030202,Il grande valzer,The Great Waltz,1938,1938-11-04,"Biography, Drama, Music",104,USA,English,"Julien Duvivier, Victor Fleming","Gottfried Reinhardt, Samuel Hoffenstein",Metro-Goldwyn-Mayer (MGM),"Luise Rainer, Fernand Gravey, Miliza Korjus, Hugh Herbert, Lionel Atwill, Curt Bois, Leonid Kinskey, Al Shean, Minna Gombell, George Houston, Bert Roach, Greta Meyer, Herman Bing, Alma Kruger, Henry Hull","In 1845 Vienna,",6.5,1022,,,,,46.0,10.0,0,,
tt0116206,Enfants de salaud,Enfants de salaud,1996,1996-04-03,"Comedy, Drama",100,"France, Belgium, Switzerland",French,Tonie Marshall,"Jacky Cukier, Tonie Marshall",MP Productions,"Anémone, Nathalie Baye, François Cluzet, Molly Ringwald, Jean Yanne, Vincent Elbaz, Luis Marquès, Mapi Galán, Micheline Presle, Patrick Bauchau, Lotfi Yahya Jedidi, Jean-François Jacob, Gérald Marti, Serge Kribus, Henri Wajnberg","Sylvette, a sassy waitress, Sandro, a macho guy, Sophie, a shy bourgeoisie, and Susan, an American actress, do not know each other and do not have much in common. However, they all have the same father, a scammer named Julius.",6.0,236,FRF 26000000,,,,4.0,1.0,1,,
tt0381150,The Drone Virus,The Drone Virus,2004,2004-10-10,Thriller,95,USA,English,Damon O'Steen,"Gerald Clarke, Damon O'Steen",Little Studio Films,"Billy Wirth, Maeve Quinlan, Philip Boyd, Michael Ensign, David Jean Thomas, Christa Campbell, Barbara Niven, Adamo Palladino, Thomas F. Duffy, Talia-Lynn Prairie, Adrian Zmed, Ann Marie Alanes, Thomas Alan Beckett, Anna Boling, Lisa Dinkins",The unthinkable strikes when the advanced MRI scanner within a hospital forces Dr. Colleen O'Brian to choose between her superiors and a desperate father who has lost a child to the scanner before the it claims its next victim.,4.5,166,$ 2000000,,,,5.0,1.0,0,,
tt5227140,Myûjiamu,Myûjiamu,2016,2016-11-12,"Crime, Horror, Thriller",132,Japan,Japanese,Keishi Ohtomo,"Ryôsuke Tomoe, Izumi Takahashi",GyaO,"Masatô Ibu, Mikako Ichikawa, Tomomi Maruyama, Shûhei Nomura, Shun Oguri, Nao Ohmori, Machiko Ono, Tomoko Tabata","Detective Hisashi Sawamura (Shun Oguri) of the Tokyo Metropolitan Police is tired, behind and dealing with the departure of his ungrateful wife. Having lost his family, he now deals with ...",6.1,776,,,$ 11757642,,8.0,14.0,1,$,11757642.0
